date,time,username,tweet,Compound_Score,Sentiments
26/12/2022,20:56:32,here's dotcom,"Richard Eliezer's intention to dismantle Brigadier J deserves appreciation, regrets, the value is slow, he realizes that he is wrong when he wears the title of justice collaborator",0.5423,Positif
13/12/2022,12:11:22,original since,this is so absurd that brigadier j has passed away but is still being blamed or not the law has already been a murder case channeling other facts,-0.9136,Negatif
18/01/2023,16:20:30,goodthingsid,"Here's the split application viral label printing tool, I checked Shopee",0.0,Netral
18/01/2023,19:10:57,goodthingsid,"this is clean, the keyboard is viral, I checked the shop",0.4019,Positif
18/01/2023,12:18:35,mirror0704,"this dajjal, the law of the year, deserves to be castrated, then the law is asshole, this grandma's daughter, Candrawati, is unclean.",0.0,Netral
29/01/2023,20:25:14,alpha_frame20,this belongs to sambo,0.0,Netral
29/01/2023,21:26:17,Sally 07195073,"here, guys, Chinese people, if you kill someone, kill someone immediately. Guya, the name isn't transparent, but use yranferan, lhii ksus, fs, an illegal dealer, yesterday's sambo crime trial, netizens are smart",-0.9153,Negatif
29/01/2023,19:00:51,hot water,here people back off sambo unloading,0.0,Netral
11/01/2023,19:37:14,mixdar_saepul,"Yes, if you are sexually harassing, the late Brigadier J will kill you for fear of being exposed",-0.875,Negatif
30/12/2022,7:38:05,Lasfarinas,"Yes, the brigadier J's family doesn't suspect anything, sue you to publish news about your idol, shut up, to be honest, to be honest, they've been exposed to a plot to kill, even worse, those who shot",0.2705,Positif
15/12/2022,18:01:49,posbakumpranaja,no trace of dna sambo senpi evidence ferdy sambo wearing gloves killed brigadier j,-0.7717,Negatif
26/01/2023,14:52:43,newestindo,postponed marriage bharada e sorry fiancé,-0.2732,Negatif
26/01/2023,11:56:09,tribunsumsel,postponed marriage bharada e sorry fiancé wait wait wait richard eliezer alias bharada e apologize the fiancé forced marriage delay,-0.7184,Negatif
27/01/2023,11:10:46,jho_kapitan,Delayed marriage due to lawsuits against Bharada e's fiancee profile,-0.3612,Negatif
26/01/2023,15:42:33,vivacoid,postponed marriage figure ling ling future wife bharada e,-0.2023,Negatif
25/01/2023,20:21:13,idntimes,"Yosua Bharada's marriage has been delayed, sorry fiance",-0.296,Negatif
17/01/2023,12:45:02,coil,"Evidence value for killing Brigadier Joshua, Obstruction of Justice, Kumbol News News Update",0.1027,Positif
18/01/2023,15:25:36,coil,proof value ferdy sambo putri candrawathi strong ma ruf ricky rizal kills nofriansyah yosua hutabarat newsupdate update news text,0.296,Positif
27/01/2023,15:40:06,coil,evidence value attorney obstruction of justice obstacle sidi die brigadier nofriansyah yosua hutabarat newsupdate update news text,-0.1531,Negatif
18/01/2023,12:58:32,tvonenews,The value of killing Brigadier J Putri Candrawathi demands prison,-0.743,Negatif
15/01/2023,12:48:35,tribunyambique,the value of Ferdy Sambo CS consistently lying to the family of Brigadier Joshua hopes that the prosecutor will sue the article,0.2023,Positif
28/01/2023,12:24:03,kompastv,the honest value of the judge's defense pleidoi rejected the memorandum of defending sambo,0.4404,Positif
18/01/2023,18:35:15,pashabar1,cooperative values ​​bharada e sue prison law,-0.1531,Negatif
21/12/2022,16:55:02,the people's mind,"The corner value of the late Brigadier J's Instagram account, expert witness Aspifor, attacked netizens",-0.1531,Negatif
21/12/2022,17:05:29,person f taira first la,corner value of the late brigadier j instagram account expert witness aspifor attack netizen ferdysambo brigadirj instagram aspifor renikusumowardhani,-0.1779,Negatif
18/01/2023,14:12:08,tvonenews,the moral values ​​of Candrawathi's court demands the death imprisonment of Brigadier J,-0.296,Negatif
15/12/2022,15:51:25,suaradotcom,The clear value of Candrawathi's daughter is logical that Brigadier J's father raped her to talk to,-0.1531,Negatif
29/01/2023,16:43:32,goriaucom,"The value of the tragedy of UI students, Sambo Volume II, is that the police have a hobby of distorting facts",-0.6249,Negatif
19/01/2023,18:45:30,tirto id,The assessment of the value of the demands of the mens rea and the intention of the role of the indictment for the murder of Brigadier Joshua's plan,-0.5106,Negatif
28/01/2023,13:25:15,youcantdoit8,njay kek gin sagkutin boat,0.0,Netral
18/01/2023,15:26:34,laflore,"njing pc bharada e that's true, wow jpu",0.765,Positif
16/01/2023,20:12:16,howlisheet,"njir brigadier j already has a boyfriend, why are you cheating on a mother who's already dented?",-0.5574,Negatif
23/01/2023,22:22:31,reed44632703,"I don't want to talk about the daughter of Candrawati, because I want to get another woman.",0.0201,Positif
28/01/2023,22:53:16,mmm50204621,"Republic of Indonesia Republic of Indonesia National Police, Sambo Kanjuruan RF personnel walking the river",0.0,Netral
28/01/2023,16:21:53,Anpuan,"Later, if he proves he is wrong, he will go to prison for the fans, so it's like the sambo fans yesterday, ye wakaka",-0.5606,Negatif
05/01/2023,19:13:47,Daremonus,nocan sympathy bharada e,0.3612,Positif
18/01/2023,13:23:45,serambinews,nofriansyah yosua hutabarat alias brigadier j rosti simanjuntak hysterical hearing princess candrawathi's demands for imprisonment eight Wednesday,-0.0258,Negatif
29/01/2023,12:19:05,iingrahmat1,bad police nomination sambo cs klo yang,-0.5423,Negatif
29/01/2023,19:29:31,zaikamenang,"watching the news, emotional sambo can't sambo cs freed from hadeh law",-0.1675,Negatif
18/01/2023,19:30:17,junghwanpuasa,watching brigadier j dizzy dh,-0.2263,Negatif
29/01/2023,13:32:05,poocarry,"Watching the film, sambo is really naughty, just press it in a cage, Xixixu's hands are safe",0.4404,Positif
28/01/2023,19:37:45,kunfayakun_jadi,Watch again last night again the story of Sambo,0.0,Netral
19/12/2022,12:56:18,tweetfromhuman,watch live the trial of the murder of brigadier j wrong expert witness digital evidence wrong group name wa duren ama jesus,-0.8979,Negatif
16/12/2022,17:21:11,indahhpuspa,Watching the series of trials of Brigadier J likes to fight hahahihuhehoo,0.0516,Positif
13/01/2023,16:11:21,people_id,"Watching the live recording of Brigadier J, Arif Rachman, was immediately silent, kneeling in a chair",0.0,Netral
25/01/2023,21:54:22,rapile,watching the series watching pledoi bharada e who is sad,-0.4767,Negatif
28/01/2023,14:22:25,room,watch the sambo chicken trial,0.0,Netral
28/12/2022,17:35:29,aarzkptwii,watching the trial of brigadier j asa college sex expert witnesses who came to adult clinical psychologists forensic psychologists explained very well,0.3384,Positif
13/12/2022,3:29:34,as a meek,watching the trial bu pc killed brigadier j made me emotional sorry really doubt the victim was raped ma'am the name of the victim experienced severe psychological shock lifelong trauma,-0.9721,Negatif
18/01/2023,11:38:52,531jpg,watch the court hearing of princess Candrawati,0.0,Netral
03/01/2023,11:09:00,call me,watching the brigadier trial feels like it's covered writing when you're tired of collecting money,-0.1027,Negatif
25/01/2023,20:17:59,lensartv,memorandum of defense bharada e lying tool in vain for trust real respect bharada e fair country south jakarta wednesday bharadae richardeliezer ferdysambo,0.4588,Positif
26/01/2023,20:26:53,news_wanheart,"memorandum of defense bharada e makes a woman honest, pays a price in prison",0.128,Positif
26/01/2023,10:20:30,okezonenews,note bela bharada e sorry dad lost his job due to his actions,-0.3818,Negatif
27/01/2023,21:44:39,metro_tv,Memorandum of defense for killing Brigadier J refuses prosecutors to prosecute prosecutors because prosecutors refuse plea for three implications,-0.8316,Negatif
25/01/2023,17:50:03,mediaindonesia,Ferdy Sambo's Defense Memorandum is an effort to interact with Brigadier Joshua Hutabarat's family,0.128,Positif
24/01/2023,19:55:12,taceporus,memorandum of strong defense maruf good brigadier j lives,0.7717,Positif
25/01/2023,20:53:04,radio remote control,memorandum of defense pleidoi indictment richard eliezer sorry fiancé duce maria angeline christanto forced to postpone marriage due to killing brigadier j complete,-0.8442,Negatif
25/01/2023,19:55:08,ventrichle,Eliezer's personal defense note the night the result of my house was flooding my mother's name God bless u bharada e,0.6597,Positif
26/01/2023,9:43:14,tribunyambique,"the memorandum for defending sambo cs princess candrawati, an old woman, is available",0.0,Netral
26/10/2022,15:05:19,I don't think so,"Ferdy Sambo Putri Candrawathi's heavy note is strong, Ma Ruf Ricky Rizal refuses",0.5106,Positif
30/01/2023,4:11:39,dr___fish,now another sambo reigns,0.0,Netral
30/01/2023,2:19:48,vutomi7_gp,nta wait for the letter,0.0,Netral
29/01/2023,10:29:59,Myoyosuke,"Later, it will affect your career path, Sis, just an example of sambo, Father Bintang, compare to Krisna Murti, the former for losing his career in the world of law, doctor too, sis",-0.3818,Negatif
29/01/2023,20:56:27,sambo_cliff,the game will end in a draw in the stadiums,0.0,Netral
29/01/2023,20:27:48,its maturity,waiting for news about the name of a police officer with a wife eh bee-girl friend who audi a ngintilin rombong polripresisi another sambo-kind-of-cop in the making,0.4939,Positif
29/01/2023,11:14:18,tarakan_miko,waiting for jokowi to intervene sambo,0.0,Netral
18/01/2023,21:02:09,bogdansuck,waiting for the judge to decide there is still a lot to do bharada e,0.0,Netral
28/01/2023,20:58:29,watchpms,waiting for sambo open the black book no nih sambo death penalty police clean clean police profession trading business buying and selling prospering police mohmahfudmd,-0.5719,Negatif
29/12/2022,17:37:33,Ewaulia 1994,"Waiting for proof of handover, I think one of the victim's original cellphones, the post mortem results of the victim's original cellphone, valid evidence, which was not confirmed, killed Brigadier J who appeared",0.8014,Positif
29/12/2022,22:33:43,dodigamaliel,"showing photos of brigadier j nightclub, proof that brigadier j likes nightclubs, team of attorneys fs pc trying to badmouth brigadier j's name while people don't respond",0.4215,Positif
25/08/2022,15:36:39,suaradotcom,nurul witness strong examination ma ruf bharada richard eliezer bharada e bripka ricky rizal,0.5106,Positif
29/01/2023,17:11:04,jinjaneo,"It's hard to cover up, don't teach sambo, it's already hard for people",-0.2023,Negatif
30/01/2023,6:49:14,newjeansmfs,"nwjns, let's find a PC for Hanni Danielle Hyein, dom Depok, free extra shipping",0.5106,Positif
28/01/2023,22:21:31,jedaduluja,this is ferdy sambo,0.0,Netral
30/12/2022,9:08:10,emilefirson,"I'm trying to respect, choose Belio to defend Sambo just once, Belio is due to legal proceedings, Sambo is walking ideally, Sambo is a decent law, but he's busy here, the corner of Brigadier J Bharada E Adua Dua Duadu",0.4939,Positif
18/01/2023,16:39:29,qrystlquards_,his daughter chandrawati light law bharada e justice collaborator promise light law get jara,0.6908,Positif
29/01/2023,19:12:06,andrew04159799,it's okay if you enjoy sambo money,0.6249,Positif
28/01/2023,13:55:19,bathed bull,it's om sambo disassemble just wait,0.0,Netral
19/01/2023,8:13:26,nabilar__,its sambo execution pc cs life span bharada e yrs,0.0,Netral
12/12/2022,21:22:57,penakacil_wiwin,it's Joshua who says it's not the one who raped the late Brigadier J,-0.6808,Negatif
18/01/2023,19:35:41,4y_again,witness the breaking up of court bharada e,0.0,Netral
13/01/2023,17:56:08,financenews id,Nyali sambo siu bharad a tani vadankor bremob,0.0,Netral
16/01/2023,18:25:34,ummai,"looking for a work college shirt blouse, give recommendations, just check the thread, click the link, dustin walan guritno brigadier j pt gni ricky rizal putri sinta day party mate bring dyodayparty",0.4019,Positif
30/01/2023,6:47:40,blue_tosca_14,I want you to use it,0.0772,Positif
16/01/2023,18:23:32,ummai,"looking for a beautiful one set, give a recommendation, just check the thread, click the link, dustin walan guritno brigadier j pt gni ricky rizal Putri sinta day party mate bring dyodayparty cak nun",0.765,Positif
16/01/2023,18:20:30,ummai,"Looking for cute sling bags, give recommendations, just check the thread, click the link, dustin walan guritno, Brigadier J PT gni, Ricky Rizal Putri, Sinta Day Party, Match, bring Dyodayparty, Cak Nu",0.6908,Positif
05/01/2023,21:28:16,buyinsurance94,looking for the one who killed the brigadier j the death penalty was done wadawww,-0.9081,Negatif
16/01/2023,19:14:09,ummai,"looking for an ootd college vest, giving recommendations, just check the thread, click the link, dustin walan guritno brigadier j pt gni ricky rizal Putri sinta day party mate bring dyodayparty cak nun om hans",0.6249,Positif
09/12/2022,12:40:00,inewsdotid,"In fact, Ferdy Sambo made the judges wonder about Brigadier J's shooting number",0.0772,Positif
08/12/2022,7:35:31,buddykuofficial,real ferdy sambo motive shoot brigadier j number honest,0.296,Positif
27/12/2022,6:04:03,tvonenews,real haru moral philosopher bharada e err evil,-0.6597,Negatif
20/01/2023,13:00:31,tribunnews,real corn demands prison bharada e major behavior revision,-0.5106,Negatif
27/01/2023,15:24:08,coil,real prosecutor evidence hurdles sidi obstruction of justice dead brigadier nofriansyah yosua hutabarat newsupdate update news text,-0.2263,Negatif
19/01/2023,20:09:58,azharbtm,"There is a real stipulation regarding the prosecution of the daughter who has become the Duren's official residence in the trial. The daughter endures harassment in Magelang, which the prosecutor's ban was strong enough to trigger the killing of Brigadier J",-0.9081,Negatif
09/01/2023,14:02:30,kompastv,real strong attorney ma ruf irwan irawan strong communication ma ruf told to summon Joshua Ricky Rizal to indict Ricky strongly involved in the plan to kill the official house Ferdy Sambo Laying Duren,0.4588,Positif
06/12/2022,9:25:52,detikcom,real strong ma ruf ricky rizal different bharada e orders sambo to kill brigadier josua then strong witness ricky,0.2263,Positif
29/01/2023,5:41:41,nkri_jokowisoo,real pa response from alumni claims political maneuvers garda lead ansufri idrus sambo as chairman of the alumni presidium,0.0,Netral
27/01/2023,15:17:32,heraldindo,It is clear that it was wrong to block the killing of Brigadier J Agus Nurpatria and demand prison,-0.9118,Negatif
13/01/2023,14:55:00,disway_id,real tohok lpsk princess candrawathi special contact brigadier j lpsk level hallucinations Putri candrawathi brigadirj,0.4019,Positif
